Trip.Miles	Fare	Date	Trip.Min	Trip.ID	Hour	Time
2.0	9.25	01/05(Thu.)	11.0	33ca8bfe0dc86d7032bc5644a008acb58b53265c	10	Morning
0.8	6.75	01/05(Thu.)	9.0	a3385641f959d6267cd7be6c9edfd5bdf24dc41b	9	Morning
0.1	57.0	01/06(Fri.)	161.0	7aea56f7c3e218e466a5459c44f0554d823d864b	6	Morning
1.6	8.25	01/05(Thu.)	10.0	2d7c3e7c44a52063e70a3fb84dae9bf2986300e3	14	Afternoon
0.0	6.25	01/01(Sun.)	4.0	a288f01ce1c59439f6841e7e9c351f3ff2761b33	2	Night
0.6	4.5	01/04(Wed.)	3.0	4107b01a115e4cb1599e76aa3c703f191bb13339	23	Evening
14.9	37.25	01/04(Wed.)	21.0	dfc3cc10dd95cbbc52f4ce0c0777983a5255a409	10	Morning
17.6	44.0	01/05(Thu.)	46.0	380f28f96beaf8713d3fdcfd9119ad0960c29250	18	Evening
1.9	8.25	01/03(Tue.)	9.0	487c7951292bc4b72a132b2b7e3d38be1675d640	21	Evening
5.14	16.25	01/03(Tue.)	19.0	7df7012847fb87cce9069627fe751d32dbc375bd	2	Night
1.8	8.5	01/02(Mon.)	9.0	0642aaf667d12fe4c6f5915426b0e25e3509a6c1	14	Afternoon
0.5	5.0	01/06(Fri.)	4.0	909cea911a7a3582af369449523e80178a4cfffc	9	Morning
1.1	6.0	01/03(Tue.)	4.0	c77fa1a216231e2f748b5c16abe6ac9d6e7b0bd0	16	Afternoon
0.0	3.25	01/05(Thu.)	0.0	6529df4fa45da6de81ebf3a90e1c727bb30e73cb	19	Evening
3.9	14.0	01/04(Wed.)	18.0	9b24f2eed489f2557066ffaad8ea5a05f0f4d360	19	Evening
2.3	9.25	01/01(Sun.)	11.0	2f17e27a7f9c46b1e5f2008bc612e3f02b25b021	15	Afternoon
0.0	4.75	01/03(Tue.)	3.0	987bafa36588c607189efe86120410392e86285f	15	Afternoon
17.4	43.25	01/02(Mon.)	29.0	fae4e5a725722d6d9fb00dbc527a1d42e7f292ab	17	Afternoon
6.8	19.5	01/05(Thu.)	14.0	ef853d2cc3cedc71d556cae9f220510185db59e3	21	Evening
0.6	5.25	01/04(Wed.)	4.0	78ec99cd9aa997b074270f3467b1b1c4d4805449	17	Afternoon
17.8	43.25	01/05(Thu.)	32.0	1f91494a0c8e3b31495e8bf0a5190365032bc7a8	15	Afternoon
0.0	8.0	01/07(Sat.)	8.0	8220a2809e4cb7689b7dbdfea7c7fbcb9f6bb581	1	Night
9.16	25.0	01/01(Sun.)	17.9	99b9f07f2ec7f5369c25006eb907ee50dc7b14e6	2	Night
0.0	8.0	01/06(Fri.)	10.0	f200bea61dc5f79acdf2df921b9cbab7474cd4af	12	Afternoon
1.1	6.25	01/05(Thu.)	6.0	10efcc16080c25404b5579da658bf47308f2f084	16	Afternoon
0.0	5.5	01/06(Fri.)	5.0	8cbd44277026c4ff6cfb847cf1e91129054908b2	13	Afternoon
0.4	4.0	01/01(Sun.)	1.0	cbee75445abf90a9053768efe45316f2b2773cc5	6	Morning
0.0	6.25	01/04(Wed.)	6.0	5a1531beb825583968dc68c623eb38c52b9b02c0	17	Afternoon
6.4	18.0	01/05(Thu.)	15.0	5b85a6e3da73962366f7238540cb21cf94e6a6ef	8	Morning
0.7	31.0	01/01(Sun.)	19.0	6d13fbdf35805445a724ac683c3d7f74310be99f	17	Afternoon
1.1	6.25	01/05(Thu.)	4.0	aebdfb2497e9a4b508dead6dc04c222ae38fb099	11	Morning
2.1	9.0	01/07(Sat.)	11.0	7620a68ad2543e74026c0fa9576c6b34fc7f460b	14	Afternoon
1.5	11.25	01/06(Fri.)	20.0	2eaadf2d13a22b4f7fcc8fa921e182b9348801d6	17	Afternoon
2.0	9.0	01/02(Mon.)	11.0	1158c5ea4ab5f439900db88b2180aa95a8f770d3	18	Evening
1.0	6.75	01/06(Fri.)	8.0	5df09977fe1b2af8f6002d2b9164928094cc5540	20	Evening
0.5	4.5	01/02(Mon.)	3.0	1ba088844933ca9ce6019731c66157be69d7cf28	0	Night
0.7	5.0	01/03(Tue.)	3.0	2f3e30add742fc17a5b609fa5d07cc91add2c122	15	Afternoon
2.0	8.75	01/05(Thu.)	9.0	7f551537b4a0a3dc031a67b8589dc5734e88eec0	17	Afternoon
0.8	7.5	01/06(Fri.)	10.0	4724fa1bc5ca5a283b3ccd2072707994cda50c60	8	Morning
14.4	36.5	01/05(Thu.)	28.0	c9dec0925e26d7ffbd90c3fad44a701531867d75	11	Morning
1.0	6.5	01/04(Wed.)	7.0	b93f3899cbcf85cc5cbdaacc91f42969394bebe4	13	Afternoon
17.6	42.75	01/05(Thu.)	20.0	611453cb5b70fd5921449212e3f9779cdb24e350	22	Evening
0.56	4.5	01/07(Sat.)	2.71666666667	de786f8a8e8877b95946d77374952c9c3b5e33ea	23	Evening
17.9	42.75	01/02(Mon.)	21.0	8c2b9fe7282dfb95ee18524af66b7a689161abe9	11	Morning
0.0	8.25	01/02(Mon.)	9.0	2b69b44a923bb6ffb5dc2c5b06c936b827df631e	2	Night
1.9	8.75	01/05(Thu.)	11.0	537148ad5eb0e07d3e9ff272a7e313f300f1aa51	9	Morning
1.23	6.5	01/05(Thu.)	4.0	fed9e62db846f7a2de537e1caa62ba6ee8b10a1f	23	Evening
0.6	4.5	01/04(Wed.)	3.0	714043da02e3c908a75d2ff8ca7169fea044cbb6	14	Afternoon
0.0	6.75	01/01(Sun.)	7.0	82b42a5970e6e801723c306beedffd475d70f32d	16	Afternoon
4.2	16.25	01/04(Wed.)	25.0	5ea6503c53ccec5e9f51c749367ca508794397e6	10	Morning
1.1	5.75	01/05(Thu.)	5.0	09d0c61da9a075cae4b05c446baa3d4d79eb8bb3	21	Evening
1.1	6.25	01/03(Tue.)	6.0	89da24144a8da157a4b6de1a5f53860faefccf52	16	Afternoon
15.8	40.75	01/02(Mon.)	35.0	99f542493a8aba04914455f0b9726a2a95422345	19	Evening
0.9	5.5	01/07(Sat.)	4.0	4a0003bf713d359c8a4c84824972d8ac8b13fe1b	18	Evening
1.89	9.0	01/05(Thu.)	11.0	7019bcc160e040bd65f75c1d27907bf18575e671	9	Morning
1.7	8.75	01/02(Mon.)	12.0	d18fec63918234fae9bb810149de9527ebf6ef3e	15	Afternoon
1.0	7.0	01/01(Sun.)	8.0	d035a14d07ddc13e2316f508f9860843e6725b4a	1	Night
1.74	7.25	01/07(Sat.)	4.41666666667	ded2b4158b3ca6e0f9c3a19bbdb5fb6a622b1bd9	1	Night
17.2	41.75	01/03(Tue.)	20.0	8103bb2a680709d27960869ad14ae2f080bb9491	10	Morning
26.8	66.0	01/04(Wed.)	44.0	06a92de70261330598c7a4749185912ad2ef271f	13	Afternoon
7.8	21.25	01/05(Thu.)	13.0	cec9a7a074fc26b25ca5559b38e6dd95d55e53fc	14	Afternoon
0.7	5.0	01/06(Fri.)	4.0	1ffc59e92075e2e81e9fa833f9b042bc373b14d7	14	Afternoon
0.0	5.2	01/02(Mon.)	0.0	09ff2b814c34dd117f7675b17153119ddc973945	13	Afternoon
1.3	7.0	01/01(Sun.)	6.0	9814195f501f86e83b5bfa3a6cd33bba80d8cec4	3	Night
1.8	8.0	01/04(Wed.)	9.0	2f27e7082eabb323098993abf8a8ac4b1fa4204e	18	Evening
0.47	5.25	01/06(Fri.)	5.93333333333	bdf502f528035cd618d8e703c616c81ef7cb4896	8	Morning
0.4	4.5	01/03(Tue.)	3.0	46e83d3e0c50c17b73d79b7f7e762b7e0e4f45ab	19	Evening
0.9	5.5	01/07(Sat.)	3.0	c9edf7aef510e20fbcee9dc9cf9d8e63aadbbae0	21	Evening
0.1	10.5	01/07(Sat.)	10.0	1e34f3abcffbab5da37989666cf7f7c35e5b9f60	2	Night
4.7	14.75	01/05(Thu.)	12.0	7c9455b88dc4e092b637e910167a4404a0fc637d	14	Afternoon
1.3	6.5	01/02(Mon.)	5.0	2fef1357f261d8415649ec2847b7112422703629	23	Evening
6.1	18.0	01/05(Thu.)	15.0	392f0520559d4ac1cf6e0b33ad4012446ee2c396	22	Evening
0.4	4.75	01/05(Thu.)	4.0	7de44d92f23d5ff26c6858b73bd753935c513446	18	Evening
0.0	8.0	01/01(Sun.)	10.0	a19603273fed7e915ec4c703df8355233ffd4e2d	10	Morning
1.2	47.75	01/02(Mon.)	26.0	ff96588ed0f5a19e1c9de177fb51b9e4de1e11d0	21	Evening
1.9	8.5	01/03(Tue.)	10.0	460fe9af458717b3948568916d90d2b248f04b6d	19	Evening
0.0	3.25	01/02(Mon.)	0.0	14be963a417234eeae653ccd44a8cf4282579183	13	Afternoon
0.0	5.5	01/04(Wed.)	4.0	eef5df8df10d587bea2bdcf07dbb0aea9964dc50	9	Morning
0.4	4.5	01/06(Fri.)	2.0	678ad35227076642383405980256b954dee4ee0c	16	Afternoon
0.3	4.25	01/04(Wed.)	3.0	2ad66d57caf8bde5ad97a8f71fcc9dc6f8906230	19	Evening
2.0	9.0	01/05(Thu.)	10.0	02a16af3d15aeb82312c756cbb8ceeaf32ac5731	16	Afternoon
0.7	5.25	01/01(Sun.)	4.0	35b97914b7d92d40d1f6083aa1a1db5989de2afe	3	Night
0.0	8.0	01/05(Thu.)	8.0	29f55e9397274b684f7e60f33fb48b75c7230fb9	22	Evening
0.0	6.5	01/01(Sun.)	5.0	818b243550afdc950395220b0a60566cde90b62b	4	Night
1.4	7.0	01/04(Wed.)	6.0	f28c4798b5e48131349e5b72142ec604f4fb8081	8	Morning
0.71	5.25	01/02(Mon.)	4.333333	e11b5f5c02011e36383a912ecd076a72e265fe21	5	Night
9.4	29.5	01/05(Thu.)	56.0	484713443dce2dca71021786be085af1487686a4	15	Afternoon
2.5	11.0	01/05(Thu.)	16.0	4ab966b8c01c72ab6643b81d5a411e442e10b266	20	Evening
13.4	35.25	01/06(Fri.)	32.0	c372bf015b2634890ebad7aeb20eebd1cee44736	19	Evening
3.7	12.75	01/04(Wed.)	15.0	feee11bd64ec105b16629f585c0e0e3d57a81312	8	Morning
17.7	43.0	01/02(Mon.)	21.0	2b3a7eccd0cfc25cba3974b89e2e1a082334b917	22	Evening
1.1	6.75	01/02(Mon.)	7.0	0aae355ed63733b161ee62fe80a0fe2d4b6589a3	14	Afternoon
0.5	4.5	01/07(Sat.)	3.0	4cf5be723d64c930e31ae7c71f919a53ff3987d8	21	Evening
4.2	13.25	01/04(Wed.)	11.0	7988f1db811c0c00afb96900ce6b47a77a3293fb	23	Evening
0.8	6.0	01/06(Fri.)	6.0	102b45c9ba1addc3083e0a17c20c9d9d1074f3d5	13	Afternoon
6.0	17.75	01/04(Wed.)	20.0	7294f21a22d4268dd5dacc9997cf622b1e8f0f08	9	Morning
1.1	6.25	01/05(Thu.)	6.0	db84c5fde8d4c97a115ff02c551d6becd9593ea4	15	Afternoon
1.9	8.5	01/04(Wed.)	9.0	55dd682d0ebd605b394330bdb7b1f9c572a0c4ca	20	Evening
1.0	7.5	01/06(Fri.)	10.0	8ca69a380d0c8caa8fa5d41d4aea692c01b95a7b	20	Evening
0.0	7.25	01/06(Fri.)	10.0	1cedc72117ca4ae66d7da3e010afa2386a461158	17	Afternoon
1.3	10.0	01/05(Thu.)	18.0	4512a35f73a2011660ef3d4f842daee27d63b1df	18	Evening
1.5	7.75	01/02(Mon.)	8.0	efd138f320212481fb1e0a13141583a1f4536b03	13	Afternoon
1.5	7.75	01/07(Sat.)	9.0	6fec3eb98a1aff2e8b26e02a417ba42d20d5a387	23	Evening
0.4	4.75	01/04(Wed.)	4.0	2e8fde6538a3b36ab42febf8a7fed2fbc94b0b8e	10	Morning
0.0	4.5	01/01(Sun.)	2.0	a99b871a74f02e07bec1183dd233fa91254b46f7	7	Morning
0.0	8.25	01/06(Fri.)	12.0	fdaa59bd5def65486f02f30b62850935eda5b056	19	Evening
14.4	38.0	01/03(Tue.)	32.0	9fcb1f5a02c04c57c3f97274b3e8b89bbda9134f	13	Afternoon
6.9	21.0	01/01(Sun.)	21.0	586c474af86fbf03d5c71b282c2feb2f8d0e69a7	1	Night
0.3	4.0	01/07(Sat.)	2.0	afa0f71386ee3c27db955dea1fee856596f749fe	12	Afternoon
1.1	7.0	01/04(Wed.)	9.0	136acd8d078764129851bdbcb5656f0fcbf7a638	10	Morning
1.4	8.5	01/05(Thu.)	13.0	85285df62b4577d2920a68fcfa7a5e4dc0a23da6	18	Evening
0.0	25.0	01/04(Wed.)	27.0	6d7a2772aa15087ee9086be5c3169f99cd7a8140	1	Night
7.1	20.0	01/03(Tue.)	15.0	e158cfb6ce038ba8ecd05711f1f6fe831a06d26d	12	Afternoon
0.5	4.5	01/02(Mon.)	3.0	daf87f271f553c957a011c26624f6a9f5100abb7	20	Evening
18.0	44.0	01/04(Wed.)	23.0	7c0a690ac8b965deb52278095c79d3cbc588fc07	10	Morning
6.13	19.75	01/03(Tue.)	23.2	6041a38d9a0da6bd0f68972527378b82d64bbe95	18	Evening
2.4	13.0	01/04(Wed.)	21.0	540c1dc0ad91b45013c8b6c356ef612be9051e91	17	Afternoon
1.1	6.25	01/07(Sat.)	7.0	234d30b53dbfe0b4de8f6aa785b1d32b05cb59dd	17	Afternoon
1.9	8.25	01/03(Tue.)	7.0	974b92733404ecb1dbd88dc29aad92a9cd9ea7d1	9	Morning
0.86	6.0	01/05(Thu.)	6.0	0b19387e1565c0f16d558e536dd8774331f1021d	8	Morning
0.0	16.5	01/07(Sat.)	0.0	de0f790ba5217ac5d24500bebcef3a6869a34b3e	22	Evening
0.5	6.25	01/04(Wed.)	8.0	6d7e0609e15250fe99f69fc1b9e8908d17cb64e7	18	Evening
1.89	9.25	01/03(Tue.)	11.85	b4f1a65177a39167a329f8b361ec01d021578fdc	17	Afternoon
0.7	7.0	01/04(Wed.)	10.0	dcdc8a1f381c162a501836442b39ae9c2c9a71e1	8	Morning
18.3	45.75	01/03(Tue.)	28.0	b5f1071826acece9e0c1cd505664038142348b57	10	Morning
6.5	19.5	01/04(Wed.)	24.0	52dce0efa0eafd0781c6278817a07fbb877ca040	8	Morning
0.0	9.0	01/06(Fri.)	13.0	0b649d3caeeeb1b02e3a76d4a573e4566e2c8801	15	Afternoon
0.9	5.5	01/02(Mon.)	4.0	aa03d4cc2c0df9ca6593fe3d0b54160a3a385fc9	18	Evening
2.49	9.25	01/07(Sat.)	7.0	93148b6c77de3f3cbb78e04900d0ea4589c52a48	16	Afternoon
0.0	10.5	01/01(Sun.)	11.0	bccf661b94d7ac3e652111583f8fb39c40470858	14	Afternoon
2.4	9.0	01/03(Tue.)	9.0	0f0a26744ebef4ff7f266144552b0eb9b9755b20	8	Morning
0.4	4.5	01/05(Thu.)	3.0	9d72f69f155f3d2b5c7af3bd7fa84999d0712933	19	Evening
0.0	10.5	01/04(Wed.)	13.0	396101c46eac1dd8e3abc70457b81f4a24fdfa0f	21	Evening
3.0	11.25	01/05(Thu.)	16.0	831f0d7633213e98a03b2bd7a485254a6b3516a8	9	Morning
0.0	6.5	01/06(Fri.)	6.0	45a61d23163641d0072f78bbc571289800b532ab	10	Morning
0.8	5.0	01/04(Wed.)	3.0	f7f4f4056fe43d1b142e62fe43f9c7f9b777069b	15	Afternoon
0.1	7.75	01/04(Wed.)	8.0	81f8e3b0be288a86c182d76ed99ac19daa49429d	8	Morning
9.41	25.75	01/05(Thu.)	20.1	8d92ea4897beeaf965f1b6434e05788e5b56daf1	18	Evening
0.0	5.5	01/03(Tue.)	5.0	59a6fe2f260f20c20c10a308ddf23bb02d8523b7	10	Morning
0.7	5.25	01/06(Fri.)	4.0	e9e9e3eafd12fc06c3df80d60ab82b22112ed542	18	Evening
0.01	3.25	01/07(Sat.)	0.0166666666667	7a0bf4fe8fc7127088c6f137d07b956773e5936d	20	Evening
1.5	7.75	01/05(Thu.)	8.0	5e2fc000ff98a768dac11f34a6e183d96d233857	10	Morning
0.5	4.25	01/01(Sun.)	2.0	07f9ede561c6f45333dfaed2e5cd97f6128db015	18	Evening
0.94	5.75	01/05(Thu.)	4.4	0e3faac5562cd5890f0164d3e7099080907f0cc0	5	Night
0.3	4.0	01/05(Thu.)	2.0	d585cef01dc2e9c26838ef385e85214492d64643	9	Morning
0.96	6.25	01/07(Sat.)	5.0	8e222d081421f6c9cc0b691ec79d2655403f0665	13	Afternoon
1.4	7.75	01/05(Thu.)	10.0	45e360f9f3414d1252a5e1c1fbd9f0dd40bc00e1	17	Afternoon
0.0	7.25	01/02(Mon.)	7.0	59d9b32c2601cff3110cf76f9c80cfd63cc75a93	8	Morning
1.3	12.0	01/04(Wed.)	23.0	b7e694374154bcd75d2c845a5e8ca14c95756204	18	Evening
1.65	7.25	01/01(Sun.)	7.0	49abd64da564ab18da2bf4befcee860e0e5ae3d3	18	Evening
2.1	9.0	01/06(Fri.)	12.0	4a9e7d0f3079c21680f34317898faab1f9f1fb93	16	Afternoon
1.5	7.75	01/04(Wed.)	10.0	b1d0c0523d8abccced12258174a730e7ea0cd28d	13	Afternoon
5.3	19.25	01/02(Mon.)	22.0	b657e8dd1f1b25cbc227613de4423dfe22273f49	7	Morning
0.0	5.5	01/03(Tue.)	4.0	c5bf4433f416ececad33c6b7a153a2f6b8667d23	21	Evening
7.9	24.25	01/05(Thu.)	26.0	a48d2d4ee1c58f3c761cfbcd479effe473f20b0f	17	Afternoon
1.01	6.0	01/07(Sat.)	4.75	dc3a175c8e335b3df52e050d99356d92fc9ff2b1	16	Afternoon
1.57	7.5	01/03(Tue.)	8.0	4634ec1c2a91d17260b1829f894f88bd35c31b1b	10	Morning
4.81	14.5	01/05(Thu.)	11.0	a0a9fc9fb1631ac8a9bfe7a50b87912752bc8d3c	20	Evening
1.4	7.25	01/05(Thu.)	6.0	4859c888e9efcf74fc16735d1b1d2ae2d5e85a65	17	Afternoon
1.6	8.5	01/06(Fri.)	11.0	69a837b854aa5fbaa416269bec40a1f36b3ebd43	8	Morning
1.3	6.75	01/02(Mon.)	7.0	68ebdeae41d3191ad3fc20a63fb8b55c4c50fbfe	2	Night
0.8	5.75	01/06(Fri.)	6.0	ec9c51b2a4b4ca889dc96979f11665c39d8429fa	11	Morning
1.3	7.0	01/07(Sat.)	7.0	512bce4e064f324ae3c6554381a28b67a47aadcc	15	Afternoon
8.5	23.5	01/06(Fri.)	17.0	82f9099ab0d9d6f7a39ef50a4a5fdecffc133e7e	13	Afternoon
0.0	7.25	01/07(Sat.)	10.0	2f4c4c48d859c576d166aa67483e3edf0e513baa	22	Evening
0.8	5.75	01/06(Fri.)	5.0	114d0315ce298951a2c880116bfdb28b5134d58c	12	Afternoon
1.4	7.25	01/05(Thu.)	7.0	3434260b50106a1917a5561195d631f324e606d6	11	Morning
0.7	5.5	01/07(Sat.)	5.0	dd8d14e477fd1a6b5f96b3417b44b12b474eebd4	16	Afternoon
0.2	14.0	01/01(Sun.)	10.0	3d212a7fba84228cb0dc128784c21b4e05b9947a	11	Morning
1.6	8.0	01/04(Wed.)	9.0	2d5922b3faa24caa09cf0fa6eac669f639b62f2c	10	Morning
0.6	5.25	01/06(Fri.)	4.0	8c987ab0cdb54e542162e870d2c7096b3e1f0489	21	Evening
1.2	6.5	01/04(Wed.)	6.0	f3d9906d027f9579163326af94c3a50099b96dd6	23	Evening
0.0	5.75	01/07(Sat.)	5.0	509f528d52d1dab22d4b03735db9f9e5adbd141d	22	Evening
18.6	46.75	01/03(Tue.)	40.0	736855b4c7381d50655e01b3c5e3d65111a2604b	17	Afternoon
1.0	6.25	01/05(Thu.)	6.0	08d87c8c65693b46144f84dc1be1dd069799e175	7	Morning
0.7	5.5	01/05(Thu.)	5.0	6e97a4a7ef856f72b039a58be98dc941039b8fe8	8	Morning
5.8	17.0	01/01(Sun.)	11.0	9b4823d10155433c343e7b62d8423c07706032b8	4	Night
1.2	6.25	01/07(Sat.)	4.0	3f17bcde19f60c2a6fae9ac39fb59840aaf44464	0	Night
1.4	6.75	01/07(Sat.)	7.0	93703192af4ea0b5fc052fe2557e12e334c826ad	0	Night
18.0	44.75	01/05(Thu.)	38.0	ce660ac71d78921701ad1f8e1f07e7958e9af9a6	15	Afternoon
0.8	33.5	01/06(Fri.)	20.0	9eecba568c146c65af8562bf4a1f767d38628ba9	0	Night
0.1	9.5	01/01(Sun.)	11.0	3a70e083eeb05edefcb3ca16a1aceefed7948ef3	0	Night
0.3	4.0	01/02(Mon.)	1.0	f2e178d510e678d041f57c9f53136b7919071663	5	Night
1.57	7.0	01/07(Sat.)	5.93333333333	e2962ade8c4c4e44b80f799d63e64cd7ee947924	4	Night
0.0	5.0	01/06(Fri.)	4.0	4acb8fdc7f22a13885a95fdca123f2da742afdfd	23	Evening
1.6	8.25	01/07(Sat.)	10.0	86405fc21160861fe0e54273d973587b39292afd	22	Evening
1.0	6.25	01/01(Sun.)	5.0	812026c4a76d472a4794ebc4e9fad9e4ff9c2cee	0	Night
1.72	8.25	01/01(Sun.)	9.0	3690b81c8c6af450ec9faa1746d0b17ad0e1b078	1	Night
1.5	9.0	01/05(Thu.)	13.0	6c9ad2ef4eaacbc873a14cff28a99da7742973d8	16	Afternoon
2.3	9.75	01/05(Thu.)	13.0	1062ada9e3f80f090cd46afd1b777c739c31a36c	16	Afternoon
14.9	37.75	01/02(Mon.)	19.0	41bb5df30df7a761b2e71dbc9c129dae4871198d	13	Afternoon
5.6	16.75	01/05(Thu.)	13.0	aa39efe163ae8b5cff90b7bbbfcb4d1cfff39348	21	Evening
0.0	3.5	01/05(Thu.)	1.0	f5efcda161c1982b6b98e6e5d6d0f2a9cfcf4f68	23	Evening
0.7	5.25	01/03(Tue.)	4.0	8424b7e2b17e2fccbc3c95e502278c2ab9fc2bbb	19	Evening
1.1	46.0	01/04(Wed.)	23.0	ea33d37d984faf0800647fc8cf33d5eec6d4cd6d	22	Evening
0.7	4.75	01/06(Fri.)	3.0	0dd702376d2bc732001f55398a29642937460360	20	Evening
11.4	29.75	01/04(Wed.)	23.0	ff24d794a59d85ca9beb78416ca67f34b9d2ae4c	11	Morning
33.8	77.5	01/02(Mon.)	31.0	44b9fb2f586adefc41d5eafdc98522d32dcf4ef8	1	Night
1.1	6.5	01/04(Wed.)	7.0	818297f0409d588ac7e6fb93060fcf037f664667	8	Morning
0.8	5.5	01/03(Tue.)	4.0	1bec8d170f715bd0cd0fc03ae8d06cda9c783287	18	Evening
2.5	9.75	01/04(Wed.)	10.0	a5e91e7bceb266b230ae78a0836bd0133cc61bfd	11	Morning
0.0	34.0	01/06(Fri.)	41.0	3055eb92e2468f37de4ac8f7905c6bdcc0471457	15	Afternoon
0.6	5.5	01/03(Tue.)	6.0	1f25196ca6175b047eda8cf1051f21114118b169	15	Afternoon
0.85	5.25	01/07(Sat.)	4.75	9d94b7808acbceb6f0c48c4e2099b3cbdad825d9	19	Evening
0.0	6.25	01/05(Thu.)	10.0	f202026b9780da053624b714c569c07b0c8f5ad7	10	Morning
0.0	7.5	01/06(Fri.)	11.0	7a0dbee1812b3dcde9bcdc7ea41a85f203d35e74	17	Afternoon
5.2	14.75	01/02(Mon.)	8.0	32fd982ef305a0ce7690708fc9ee4c6e2c15cd19	11	Morning
3.2	12.0	01/06(Fri.)	14.0	677a52136b92b80a5b9fa31d758990a774c98d61	12	Afternoon
0.92	6.0	01/07(Sat.)	5.75	0f9631c6e09d7f2c8fc6deca4b9fe2afeaa7f988	11	Morning
18.1	45.25	01/03(Tue.)	36.0	70d467e1a6e66c13cb6f46f2c74a155281f8ed61	13	Afternoon
0.4	5.0	01/03(Tue.)	5.0	e9e4f0bfbccfa299d2dcddf32b8ff122abb2777a	16	Afternoon
0.7	31.75	01/05(Thu.)	19.0	577d0b14e7e089b6d3a767ee5983470751f600da	21	Evening
2.1	8.75	01/05(Thu.)	8.0	12a204d7b6c82414eebaf7687787c62881091488	2	Night
1.1	6.75	01/06(Fri.)	7.0	497c13be279a894360ecf7fe81ca83dd9cb3f97d	19	Evening
0.7	5.5	01/03(Tue.)	5.0	b7b6e50e7197b0afee889393b0fe6e3569923184	12	Afternoon
0.73	5.5	01/02(Mon.)	4.066667	abf6ddc83df67bd069556c97bfb20fdc67c9d5cb	5	Night
0.6	5.5	01/05(Thu.)	5.0	5fe192e57deeff7b90fbd3725a6bc4900e7d53ac	12	Afternoon
1.8	8.5	01/02(Mon.)	10.0	61b74b3b3d13e1a5d265a88868a6f1a33ea92704	18	Evening
0.0	3.25	01/01(Sun.)	1.0	c1d1ecf988f2f9413d47f9ec6e551dffaa1a60e5	1	Night
1.3	6.75	01/02(Mon.)	6.0	813d78ba1b6c0f4fcd4e01eadfb470382f1c7494	9	Morning
0.7	7.0	01/01(Sun.)	10.0	1aca7d8ca72faddc2245a0880a74ee01ca4cbb20	0	Night
0.9	6.0	01/05(Thu.)	5.0	5a8cc875c445b2b0080333e3668bb06e4cf1cc97	18	Evening
10.9	29.5	01/01(Sun.)	22.0	f82106e2146d3a4726cf4dc4a712289c21580f88	14	Afternoon
1.9	9.25	01/06(Fri.)	13.0	50b74658cbf8b18fb7c454b33fcefe773e9d8a71	16	Afternoon
0.0	5.25	01/01(Sun.)	3.0	d99f99f1c370dbab02e10b3e8e6594a874aeb74f	9	Morning
1.2	6.75	01/01(Sun.)	7.0	a9b2ee607a824c13b41d20f00d38ca43d97a9e15	2	Night
0.7	7.25	01/05(Thu.)	12.0	f78555db0efeb0963a5dd540ac6a9191c8e3abef	11	Morning
14.0	36.0	01/06(Fri.)	27.0	85effcc3c21e4e5b909c234e48a618b3787c6f97	20	Evening
0.9	5.5	01/05(Thu.)	4.0	09391df675d09341ffd5c3f17a3016efb85c8989	7	Morning
0.0	6.5	01/04(Wed.)	5.0	5766ae92b8a8a424c2cfb43549c5df3a207e228f	10	Morning
1.3	10.5	01/06(Fri.)	13.0	bc58a2222734283c8268187ce514167936710ba1	16	Afternoon
0.0	7.0	01/06(Fri.)	6.0	1f0583b4633e5ac51b32236a24d5804dd46933d6	21	Evening
0.91	6.25	01/05(Thu.)	6.23333333333	967cfe64d68c5101b1e34797302b36a3a10e3561	15	Afternoon
1.3	7.5	01/06(Fri.)	10.0	dfacd63b390c2375cba5ada59927204c34c53cce	13	Afternoon
0.3	4.0	01/07(Sat.)	2.0	e6a2086021cfaa9334acc2cdb9b98a717fbfdd46	2	Night
5.2	16.0	01/02(Mon.)	13.0	6785b691240c549dd5d23272c79902ff2618f932	20	Evening
1.0	6.75	01/06(Fri.)	8.0	dddae9c151af58a8d8687539c02abc7140515d2f	16	Afternoon
16.8	40.75	01/01(Sun.)	20.0	d48ce65cf84ff3935939de9397d0226b395d3c35	21	Evening
0.0	8.0	01/05(Thu.)	0.0	eaab5e92c475ba6e5b4d6b22b189743d71f7aa7b	20	Evening
2.6	11.0	01/07(Sat.)	13.0	0ba6f68a2d2da7376fadc14d30c241c1bd5cb158	19	Evening
2.5	10.75	01/02(Mon.)	14.0	cab238c0225d70f76ca45bfff3816139ce8edd45	18	Evening
0.8	6.0	01/01(Sun.)	5.0	d76f37b983e4fda1b6d3ea2d58c6508b9454d68b	13	Afternoon
0.0	24.75	01/03(Tue.)	15.0	7af3050d9be654e3f0c22545126d51b2a5a86157	21	Evening
0.0	3.25	01/06(Fri.)	0.0	743ef6d9577eca85c3da5a27334d17e0c0689125	12	Afternoon
5.2	16.75	01/04(Wed.)	17.0	371966c26ad600e227003f4b08c14b4f731f158c	19	Evening
0.2	12.5	01/01(Sun.)	10.0	94919b13be256683da86bf5ea8b2a7bb4cae8df7	9	Morning
0.1	8.5	01/02(Mon.)	10.0	919962f1e7471d2664a58a6319e2ec3594702c96	19	Evening
0.0	3.25	01/04(Wed.)	83.0	4e35fff44c993b7862fd1218494b5c093d4ab761	17	Afternoon
